file,seed,env_dim,planner,pair_index,num_test_positions,num_vertices,num_edges,discrete_path_cost,continuous_path_cost
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.41.pkl,10000,2,RBG,41,10230,2178,3654,15.629693324046693,72.4291033394277
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.42.pkl,10000,2,RBG,42,7963,1734,2919,13.8898022974121,1.538209948001401
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.43.pkl,10000,2,RBG,43,338,100,145,7.707326137465257,16.90075202573426
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.44.pkl,10000,2,RBG,44,10218,2094,3533,1.4525522769409953,4.329825606167244
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.45.pkl,10000,2,RBG,45,10211,2057,3470,21.60576100468734,6.3167539862568995
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.46.pkl,10000,2,RBG,46,10148,1364,2241,3.380172372261767,1.2189658226744278
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.47.pkl,10000,2,RBG,47,285,152,237,5.521132838058041,3.477282972603385
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.48.pkl,10000,2,RBG,48,1243,176,246,2.5742764354939607,6.058312967037349
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.49.pkl,10000,2,RBG,49,7697,734,1226,14.671802193638705,3.867620398142505
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.50.pkl,10000,2,RBG,50,2795,316,511,12.30945286631769,5.492602487534008
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.51.pkl,10000,2,RBG,51,7064,659,1131,12.719404021632505,3.2103356789307025
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.52.pkl,10000,2,RBG,52,20317,3148,5640,17.335490494361228,2.380392612697452
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.53.pkl,10000,2,RBG,53,7679,672,1128,12.564310449026493,3.4284113394879294
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.54.pkl,10000,2,RBG,54,1673,549,889,10.907416623108439,1.5157752175471764
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.55.pkl,10000,2,RBG,55,7386,460,741,8.649684493623138,11.958925664729874
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.56.pkl,10000,2,RBG,56,2085,383,594,9.850734547176847,17.072404946987717
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.57.pkl,10000,2,RBG,57,147,87,140,3.3587093366439404,1.1836869528685992
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.58.pkl,10000,2,RBG,58,143,63,94,6.263463417696174,2.5955822479171937
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.59.pkl,10000,2,RBG,59,1414,250,416,9.308617750155094,53.11923091701876
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.60.pkl,10000,2,RBG,60,1205,216,333,10.341498213908432,11.807185791590591
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.61.pkl,10000,2,RBG,61,53,24,32,1.376495597213138,0.8321747477074448
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.62.pkl,10000,2,RBG,62,10200,1741,2932,6.069233974734652,2.5673759577606634
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.63.pkl,10000,2,RBG,63,1358,431,680,13.305423503353857,3.4921615605752434
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.64.pkl,10000,2,RBG,64,8984,1781,3041,16.115645637797847,7.533150991073961
